dataset,n_classes,n_features,n_samples,classifier,mc,test_fold,acc,exec_time
dataset4,2,4,700,DecisionTree,9,4,0.8714285714285714,0.007992029190063477
dataset4,2,4,700,DecisionTree,9,5,0.9285714285714286,0.00402522087097168
dataset4,2,4,700,DecisionTree,9,6,0.8142857142857143,0.005773067474365234
dataset4,2,4,700,DecisionTree,9,7,0.8714285714285714,0.004025459289550781
dataset4,2,4,700,DecisionTree,9,8,0.8571428571428571,0.0
dataset4,2,4,700,DecisionTree,9,9,0.9285714285714286,0.0075986385345458984
dataset4,2,4,700,SVM,0,0,0.7714285714285715,0.02274775505065918
dataset4,2,4,700,SVM,0,1,0.7428571428571429,0.015894651412963867
dataset4,2,4,700,SVM,0,2,0.7428571428571429,0.017856121063232422
dataset4,2,4,700,SVM,0,3,0.7285714285714285,0.025860071182250977
dataset4,2,4,700,SVM,0,4,0.8285714285714286,0.01918816566467285
dataset4,2,4,700,SVM,0,5,0.7428571428571429,0.01705336570739746
dataset4,2,4,700,SVM,0,6,0.6142857142857143,0.01777362823486328
dataset4,2,4,700,SVM,0,7,0.7714285714285715,0.01584911346435547
dataset4,2,4,700,SVM,0,8,0.8285714285714286,0.01781177520751953
dataset4,2,4,700,SVM,0,9,0.7571428571428571,0.01807117462158203
dataset4,2,4,700,SVM,1,0,0.7285714285714285,0.017390012741088867
dataset4,2,4,700,SVM,1,1,0.7,0.017696857452392578
dataset4,2,4,700,SVM,1,2,0.7714285714285715,0.01780247688293457
dataset4,2,4,700,SVM,1,3,0.8142857142857143,0.01966691017150879
dataset4,2,4,700,SVM,1,4,0.7714285714285715,0.022426843643188477
dataset4,2,4,700,SVM,1,5,0.7142857142857143,0.02030634880065918
dataset4,2,4,700,SVM,1,6,0.7857142857142857,0.016720294952392578
dataset4,2,4,700,SVM,1,7,0.7285714285714285,0.016330718994140625
dataset4,2,4,700,SVM,1,8,0.7,0.01605391502380371
dataset4,2,4,700,SVM,1,9,0.7857142857142857,0.017861366271972656
dataset4,2,4,700,SVM,2,0,0.8,0.019880056381225586
dataset4,2,4,700,SVM,2,1,0.7571428571428571,0.01758265495300293
dataset4,2,4,700,SVM,2,2,0.8428571428571429,0.016204833984375
dataset4,2,4,700,SVM,2,3,0.6857142857142857,0.018217802047729492
dataset4,2,4,700,SVM,2,4,0.7142857142857143,0.02489161491394043
dataset4,2,4,700,SVM,2,5,0.7285714285714285,0.01776576042175293
dataset4,2,4,700,SVM,2,6,0.7714285714285715,0.015900373458862305
dataset4,2,4,700,SVM,2,7,0.7571428571428571,0.015799283981323242
dataset4,2,4,700,SVM,2,8,0.7285714285714285,0.019672870635986328
dataset4,2,4,700,SVM,2,9,0.6857142857142857,0.019594669342041016
dataset4,2,4,700,SVM,3,0,0.7714285714285715,0.01563429832458496
dataset4,2,4,700,SVM,3,1,0.7,0.01982903480529785
dataset4,2,4,700,SVM,3,2,0.7857142857142857,0.018090009689331055
dataset4,2,4,700,SVM,3,3,0.7428571428571429,0.018545866012573242
dataset4,2,4,700,SVM,3,4,0.8142857142857143,0.019496440887451172
dataset4,2,4,700,SVM,3,5,0.7857142857142857,0.017688751220703125
dataset4,2,4,700,SVM,3,6,0.7142857142857143,0.018971920013427734
dataset4,2,4,700,SVM,3,7,0.7714285714285715,0.01768350601196289
dataset4,2,4,700,SVM,3,8,0.6571428571428571,0.017606735229492188
dataset4,2,4,700,SVM,3,9,0.7857142857142857,0.016082048416137695
dataset4,2,4,700,SVM,4,0,0.7714285714285715,0.019310951232910156
dataset4,2,4,700,SVM,4,1,0.8428571428571429,0.017903804779052734
dataset4,2,4,700,SVM,4,2,0.7571428571428571,0.015799760818481445
dataset4,2,4,700,SVM,4,3,0.7,0.01836085319519043
dataset4,2,4,700,SVM,4,4,0.7857142857142857,0.1988368034362793
dataset4,2,4,700,SVM,4,5,0.7571428571428571,0.02295207977294922
dataset4,2,4,700,SVM,4,6,0.8,0.01750040054321289
dataset4,2,4,700,SVM,4,7,0.6857142857142857,0.06630063056945801
dataset4,2,4,700,SVM,4,8,0.7,0.017697572708129883
dataset4,2,4,700,SVM,4,9,0.6857142857142857,0.01677870750427246
dataset4,2,4,700,SVM,5,0,0.7285714285714285,0.016605138778686523
dataset4,2,4,700,SVM,5,1,0.6428571428571429,0.015735864639282227
dataset4,2,4,700,SVM,5,2,0.8,0.02005743980407715
dataset4,2,4,700,SVM,5,3,0.8571428571428571,0.021938323974609375
dataset4,2,4,700,SVM,5,4,0.6571428571428571,0.019854307174682617
dataset4,2,4,700,SVM,5,5,0.7571428571428571,0.018666982650756836
dataset4,2,4,700,SVM,5,6,0.7857142857142857,0.01686692237854004
dataset4,2,4,700,SVM,5,7,0.7857142857142857,0.01683497428894043
dataset4,2,4,700,SVM,5,8,0.7,0.017818450927734375
dataset4,2,4,700,SVM,5,9,0.7571428571428571,0.017829418182373047
dataset4,2,4,700,SVM,6,0,0.7142857142857143,0.016579866409301758
dataset4,2,4,700,SVM,6,1,0.8142857142857143,0.015074014663696289
dataset4,2,4,700,SVM,6,2,0.7571428571428571,0.015290498733520508
dataset4,2,4,700,SVM,6,3,0.7428571428571429,0.04945540428161621
dataset4,2,4,700,SVM,6,4,0.6714285714285714,0.02309274673461914
dataset4,2,4,700,SVM,6,5,0.7571428571428571,0.018207550048828125
dataset4,2,4,700,SVM,6,6,0.7571428571428571,0.024219751358032227
dataset4,2,4,700,SVM,6,7,0.7285714285714285,0.01743936538696289
dataset4,2,4,700,SVM,6,8,0.7428571428571429,0.015993833541870117
dataset4,2,4,700,SVM,6,9,0.7428571428571429,0.021950244903564453
dataset4,2,4,700,SVM,7,0,0.7,0.017826557159423828
dataset4,2,4,700,SVM,7,1,0.7,0.016242265701293945
dataset4,2,4,700,SVM,7,2,0.7571428571428571,0.022119998931884766
dataset4,2,4,700,SVM,7,3,0.7571428571428571,0.027464866638183594
dataset4,2,4,700,SVM,7,4,0.7,0.01605844497680664
dataset4,2,4,700,SVM,7,5,0.8428571428571429,0.023811817169189453
dataset4,2,4,700,SVM,7,6,0.7571428571428571,0.01785755157470703
dataset4,2,4,700,SVM,7,7,0.8142857142857143,0.01786327362060547
dataset4,2,4,700,SVM,7,8,0.7285714285714285,0.017815589904785156
dataset4,2,4,700,SVM,7,9,0.7285714285714285,0.01738142967224121
dataset4,2,4,700,SVM,8,0,0.8142857142857143,0.017966508865356445
dataset4,2,4,700,SVM,8,1,0.8428571428571429,0.018000364303588867
dataset4,2,4,700,SVM,8,2,0.7,0.018313169479370117
dataset4,2,4,700,SVM,8,3,0.7714285714285715,0.017343997955322266
dataset4,2,4,700,SVM,8,4,0.7142857142857143,0.017075777053833008
dataset4,2,4,700,SVM,8,5,0.7857142857142857,0.019732236862182617
dataset4,2,4,700,SVM,8,6,0.7857142857142857,0.015054702758789062
dataset4,2,4,700,SVM,8,7,0.6857142857142857,0.021849632263183594
dataset4,2,4,700,SVM,8,8,0.6857142857142857,0.01884317398071289
dataset4,2,4,700,SVM,8,9,0.7857142857142857,0.016402006149291992
dataset4,2,4,700,SVM,9,0,0.7,0.015747547149658203
dataset4,2,4,700,SVM,9,1,0.7571428571428571,0.018656492233276367
dataset4,2,4,700,SVM,9,2,0.6714285714285714,0.022139310836791992
dataset4,2,4,700,SVM,9,3,0.7142857142857143,0.01705002784729004
dataset4,2,4,700,SVM,9,4,0.7571428571428571,0.017469167709350586
dataset4,2,4,700,SVM,9,5,0.7,0.017374753952026367
dataset4,2,4,700,SVM,9,6,0.7428571428571429,0.013761281967163086
dataset4,2,4,700,SVM,9,7,0.8428571428571429,0.01740550994873047
dataset4,2,4,700,SVM,9,8,0.8,0.01581740379333496
dataset4,2,4,700,SVM,9,9,0.8142857142857143,0.017816543579101562
dataset4,2,4,700,LogisticRegression,0,0,1.0,0.032257795333862305
dataset4,2,4,700,LogisticRegression,0,1,1.0,0.03580951690673828
dataset4,2,4,700,LogisticRegression,0,2,1.0,0.027764558792114258
dataset4,2,4,700,LogisticRegression,0,3,1.0,0.023070335388183594
dataset4,2,4,700,LogisticRegression,0,4,1.0,0.024553537368774414
dataset4,2,4,700,LogisticRegression,0,5,1.0,0.033736467361450195
dataset4,2,4,700,LogisticRegression,0,6,1.0,0.04378485679626465
dataset4,2,4,700,LogisticRegression,0,7,1.0,0.028141498565673828
dataset4,2,4,700,LogisticRegression,0,8,1.0,0.030384302139282227
dataset4,2,4,700,LogisticRegression,0,9,1.0,0.02893853187561035
dataset4,2,4,700,LogisticRegression,1,0,1.0,0.04008984565734863
dataset4,2,4,700,LogisticRegression,1,1,1.0,0.026503801345825195
dataset4,2,4,700,LogisticRegression,1,2,1.0,0.033109188079833984
dataset4,2,4,700,LogisticRegression,1,3,1.0,0.02951955795288086
dataset4,2,4,700,LogisticRegression,1,4,1.0,0.03380584716796875
dataset4,2,4,700,LogisticRegression,1,5,1.0,0.02782607078552246
dataset4,2,4,700,LogisticRegression,1,6,1.0,0.02182316780090332
dataset4,2,4,700,LogisticRegression,1,7,1.0,0.03193020820617676
dataset4,2,4,700,LogisticRegression,1,8,1.0,0.02351856231689453
dataset4,2,4,700,LogisticRegression,1,9,1.0,0.026586055755615234
dataset4,2,4,700,LogisticRegression,2,0,1.0,0.019849538803100586
dataset4,2,4,700,LogisticRegression,2,1,1.0,0.03519463539123535
dataset4,2,4,700,LogisticRegression,2,2,1.0,0.04655885696411133
dataset4,2,4,700,LogisticRegression,2,3,1.0,0.02710700035095215
dataset4,2,4,700,LogisticRegression,2,4,1.0,0.023038625717163086
dataset4,2,4,700,LogisticRegression,2,5,1.0,0.015540361404418945
dataset4,2,4,700,LogisticRegression,2,6,1.0,0.033451080322265625
dataset4,2,4,700,LogisticRegression,2,7,1.0,0.03344917297363281
dataset4,2,4,700,LogisticRegression,2,8,1.0,0.027630090713500977
dataset4,2,4,700,LogisticRegression,2,9,1.0,0.01968860626220703
dataset4,2,4,700,LogisticRegression,3,0,1.0,0.0339052677154541
dataset4,2,4,700,LogisticRegression,3,1,1.0,0.02716827392578125
dataset4,2,4,700,LogisticRegression,3,2,1.0,0.0251157283782959
dataset4,2,4,700,LogisticRegression,3,3,1.0,0.021175622940063477
dataset4,2,4,700,LogisticRegression,3,4,1.0,0.03564858436584473
dataset4,2,4,700,LogisticRegression,3,5,1.0,0.03152275085449219
dataset4,2,4,700,LogisticRegression,3,6,1.0,0.03134417533874512
dataset4,2,4,700,LogisticRegression,3,7,1.0,0.04539680480957031
dataset4,2,4,700,LogisticRegression,3,8,1.0,0.032309770584106445
dataset4,2,4,700,LogisticRegression,3,9,1.0,0.040622711181640625
dataset4,2,4,700,LogisticRegression,4,0,1.0,0.015871047973632812
dataset4,2,4,700,LogisticRegression,4,1,1.0,0.03147602081298828
dataset4,2,4,700,LogisticRegression,4,2,1.0,0.03167247772216797
dataset4,2,4,700,LogisticRegression,4,3,1.0,0.0297393798828125
dataset4,2,4,700,LogisticRegression,4,4,1.0,0.03501319885253906
dataset4,2,4,700,LogisticRegression,4,5,1.0,0.039225101470947266
dataset4,2,4,700,LogisticRegression,4,6,1.0,0.02096724510192871
dataset4,2,4,700,LogisticRegression,4,7,1.0,0.028528690338134766
dataset4,2,4,700,LogisticRegression,4,8,1.0,0.03374838829040527
dataset4,2,4,700,LogisticRegression,4,9,1.0,0.021555662155151367
dataset4,2,4,700,LogisticRegression,5,0,1.0,0.033399105072021484
dataset4,2,4,700,LogisticRegression,5,1,1.0,0.04359793663024902
dataset4,2,4,700,LogisticRegression,5,2,1.0,0.030214548110961914
dataset4,2,4,700,LogisticRegression,5,3,1.0,0.021442413330078125
dataset4,2,4,700,LogisticRegression,5,4,1.0,0.03669548034667969
dataset4,2,4,700,LogisticRegression,5,5,1.0,0.04418802261352539
dataset4,2,4,700,LogisticRegression,5,6,1.0,0.03359365463256836
dataset4,2,4,700,LogisticRegression,5,7,1.0,0.0467531681060791
dataset4,2,4,700,LogisticRegression,5,8,1.0,0.020488262176513672
dataset4,2,4,700,LogisticRegression,5,9,1.0,0.03587961196899414
dataset4,2,4,700,LogisticRegression,6,0,1.0,0.03435111045837402
dataset4,2,4,700,LogisticRegression,6,1,1.0,0.026739835739135742
dataset4,2,4,700,LogisticRegression,6,2,1.0,0.031766653060913086
dataset4,2,4,700,LogisticRegression,6,3,1.0,0.03133082389831543
dataset4,2,4,700,LogisticRegression,6,4,1.0,0.03729701042175293
dataset4,2,4,700,LogisticRegression,6,5,1.0,0.07658529281616211
dataset4,2,4,700,LogisticRegression,6,6,1.0,0.07267570495605469
dataset4,2,4,700,LogisticRegression,6,7,1.0,0.04001307487487793
dataset4,2,4,700,LogisticRegression,6,8,1.0,0.08658814430236816
dataset4,2,4,700,LogisticRegression,6,9,1.0,0.029902935028076172
dataset4,2,4,700,LogisticRegression,7,0,1.0,0.02756786346435547
dataset4,2,4,700,LogisticRegression,7,1,1.0,0.023823261260986328
dataset4,2,4,700,LogisticRegression,7,2,1.0,0.034868717193603516
dataset4,2,4,700,LogisticRegression,7,3,1.0,0.02572011947631836
dataset4,2,4,700,LogisticRegression,7,4,1.0,0.017884254455566406
dataset4,2,4,700,LogisticRegression,7,5,1.0,0.03916788101196289
dataset4,2,4,700,LogisticRegression,7,6,1.0,0.039166927337646484
dataset4,2,4,700,LogisticRegression,7,7,1.0,0.021477222442626953
dataset4,2,4,700,LogisticRegression,7,8,1.0,0.030674457550048828
dataset4,2,4,700,LogisticRegression,7,9,1.0,0.031786203384399414
dataset4,2,4,700,LogisticRegression,8,0,1.0,0.03617572784423828
dataset4,2,4,700,LogisticRegression,8,1,1.0,0.032671451568603516
dataset4,2,4,700,LogisticRegression,8,2,1.0,0.028229475021362305
dataset4,2,4,700,LogisticRegression,8,3,1.0,0.028532743453979492
dataset4,2,4,700,LogisticRegression,8,4,1.0,0.019889116287231445
dataset4,2,4,700,LogisticRegression,8,5,1.0,0.03725314140319824
dataset4,2,4,700,LogisticRegression,8,6,1.0,0.026040077209472656
dataset4,2,4,700,LogisticRegression,8,7,1.0,0.031522512435913086
dataset4,2,4,700,LogisticRegression,8,8,1.0,0.03137040138244629
dataset4,2,4,700,LogisticRegression,8,9,1.0,0.032205820083618164
dataset4,2,4,700,LogisticRegression,9,0,1.0,0.02745676040649414
dataset4,2,4,700,LogisticRegression,9,1,1.0,0.029929637908935547
dataset4,2,4,700,LogisticRegression,9,2,1.0,0.030618667602539062
dataset4,2,4,700,LogisticRegression,9,3,1.0,0.02744436264038086
dataset4,2,4,700,LogisticRegression,9,4,1.0,0.03147435188293457
dataset4,2,4,700,LogisticRegression,9,5,1.0,0.015772342681884766
dataset4,2,4,700,LogisticRegression,9,6,1.0,0.04586672782897949
dataset4,2,4,700,LogisticRegression,9,7,1.0,0.030451297760009766
dataset4,2,4,700,LogisticRegression,9,8,1.0,0.026166677474975586
dataset4,2,4,700,LogisticRegression,9,9,1.0,0.015681028366088867
dataset4,2,4,700,KNN,0,0,0.8142857142857143,0.0
dataset4,2,4,700,KNN,0,1,0.7285714285714285,0.0
dataset4,2,4,700,KNN,0,2,0.7428571428571429,0.0020210742950439453
dataset4,2,4,700,KNN,0,3,0.5714285714285714,0.0020155906677246094
dataset4,2,4,700,KNN,0,4,0.8,0.0
dataset4,2,4,700,KNN,0,5,0.8,0.0017578601837158203
dataset4,2,4,700,KNN,0,6,0.7142857142857143,0.0050432682037353516
dataset4,2,4,700,KNN,0,7,0.7571428571428571,0.002017498016357422
dataset4,2,4,700,KNN,0,8,0.8714285714285714,0.0
dataset4,2,4,700,KNN,0,9,0.8,0.0
dataset4,2,4,700,KNN,1,0,0.7857142857142857,0.008554220199584961
dataset4,2,4,700,KNN,1,1,0.7142857142857143,0.0
dataset4,2,4,700,KNN,1,2,0.7714285714285715,0.0
dataset4,2,4,700,KNN,1,3,0.7857142857142857,0.0
dataset4,2,4,700,KNN,1,4,0.7428571428571429,0.0
dataset4,2,4,700,KNN,1,5,0.7857142857142857,0.0015115737915039062
dataset4,2,4,700,KNN,1,6,0.7,0.002010822296142578
dataset4,2,4,700,KNN,1,7,0.7428571428571429,0.002016782760620117
dataset4,2,4,700,KNN,1,8,0.7285714285714285,0.0037717819213867188
dataset4,2,4,700,KNN,1,9,0.7571428571428571,0.002022266387939453
dataset4,2,4,700,KNN,2,0,0.7714285714285715,0.002007722854614258
dataset4,2,4,700,KNN,2,1,0.7857142857142857,0.0020096302032470703
dataset4,2,4,700,KNN,2,2,0.7285714285714285,0.002019166946411133
dataset4,2,4,700,KNN,2,3,0.8,0.0019981861114501953
dataset4,2,4,700,KNN,2,4,0.7571428571428571,0.0026504993438720703
dataset4,2,4,700,KNN,2,5,0.6857142857142857,0.001996278762817383
dataset4,2,4,700,KNN,2,6,0.7571428571428571,0.0020165443420410156
dataset4,2,4,700,KNN,2,7,0.7285714285714285,0.002004861831665039
dataset4,2,4,700,KNN,2,8,0.7714285714285715,0.002000093460083008
dataset4,2,4,700,KNN,2,9,0.7857142857142857,0.002000570297241211
dataset4,2,4,700,KNN,3,0,0.7571428571428571,0.002002239227294922
dataset4,2,4,700,KNN,3,1,0.6857142857142857,0.002000570297241211
dataset4,2,4,700,KNN,3,2,0.8428571428571429,0.001997232437133789
dataset4,2,4,700,KNN,3,3,0.6714285714285714,0.0
dataset4,2,4,700,KNN,3,4,0.7857142857142857,0.0
dataset4,2,4,700,KNN,3,5,0.7428571428571429,0.002012968063354492
dataset4,2,4,700,KNN,3,6,0.7142857142857143,0.002021312713623047
dataset4,2,4,700,KNN,3,7,0.7285714285714285,0.0
dataset4,2,4,700,KNN,3,8,0.7285714285714285,0.0
dataset4,2,4,700,KNN,3,9,0.7857142857142857,0.011986017227172852
dataset4,2,4,700,KNN,4,0,0.6428571428571429,0.0068666934967041016
dataset4,2,4,700,KNN,4,1,0.8,0.002016782760620117
dataset4,2,4,700,KNN,4,2,0.7,0.0029382705688476562
dataset4,2,4,700,KNN,4,3,0.7571428571428571,0.004037380218505859
dataset4,2,4,700,KNN,4,4,0.7714285714285715,0.002018451690673828
dataset4,2,4,700,KNN,4,5,0.7714285714285715,0.0019965171813964844
dataset4,2,4,700,KNN,4,6,0.8285714285714286,0.0010001659393310547
dataset4,2,4,700,KNN,4,7,0.7142857142857143,0.0019986629486083984
dataset4,2,4,700,KNN,4,8,0.7857142857142857,0.0020012855529785156
dataset4,2,4,700,KNN,4,9,0.7,0.004012346267700195
dataset4,2,4,700,KNN,5,0,0.7857142857142857,0.002001523971557617
dataset4,2,4,700,KNN,5,1,0.6285714285714286,0.0
dataset4,2,4,700,KNN,5,2,0.8,0.0
dataset4,2,4,700,KNN,5,3,0.8714285714285714,0.0020165443420410156
dataset4,2,4,700,KNN,5,4,0.7285714285714285,0.0
dataset4,2,4,700,KNN,5,5,0.8285714285714286,0.0
dataset4,2,4,700,KNN,5,6,0.7571428571428571,0.010957002639770508
dataset4,2,4,700,KNN,5,7,0.7428571428571429,0.0
dataset4,2,4,700,KNN,5,8,0.6857142857142857,0.002017498016357422
dataset4,2,4,700,KNN,5,9,0.7571428571428571,0.0019986629486083984
dataset4,2,4,700,KNN,6,0,0.6714285714285714,0.0010001659393310547
dataset4,2,4,700,KNN,6,1,0.7285714285714285,0.0024597644805908203
dataset4,2,4,700,KNN,6,2,0.7428571428571429,0.005972623825073242
dataset4,2,4,700,KNN,6,3,0.7714285714285715,0.0020220279693603516
dataset4,2,4,700,KNN,6,4,0.7857142857142857,0.0020079612731933594
dataset4,2,4,700,KNN,6,5,0.8142857142857143,0.0020003318786621094
dataset4,2,4,700,KNN,6,6,0.7571428571428571,0.0009942054748535156
dataset4,2,4,700,KNN,6,7,0.8142857142857143,0.0010113716125488281
dataset4,2,4,700,KNN,6,8,0.7571428571428571,0.002000570297241211
dataset4,2,4,700,KNN,6,9,0.6857142857142857,0.001001119613647461
dataset4,2,4,700,KNN,7,0,0.7,0.0018439292907714844
dataset4,2,4,700,KNN,7,1,0.7714285714285715,0.0042040348052978516
dataset4,2,4,700,KNN,7,2,0.7428571428571429,0.0
dataset4,2,4,700,KNN,7,3,0.6857142857142857,0.002000570297241211
dataset4,2,4,700,KNN,7,4,0.7571428571428571,0.0019960403442382812
dataset4,2,4,700,KNN,7,5,0.8428571428571429,0.0009992122650146484
dataset4,2,4,700,KNN,7,6,0.7428571428571429,0.0019979476928710938
dataset4,2,4,700,KNN,7,7,0.8142857142857143,0.001001119613647461
dataset4,2,4,700,KNN,7,8,0.7428571428571429,0.0020020008087158203
dataset4,2,4,700,KNN,7,9,0.7428571428571429,0.0019981861114501953
dataset4,2,4,700,KNN,8,0,0.8142857142857143,0.002012968063354492
dataset4,2,4,700,KNN,8,1,0.8,0.0020189285278320312
dataset4,2,4,700,KNN,8,2,0.7,0.0017571449279785156
dataset4,2,4,700,KNN,8,3,0.7285714285714285,0.0
dataset4,2,4,700,KNN,8,4,0.7571428571428571,0.0020155906677246094
dataset4,2,4,700,KNN,8,5,0.7428571428571429,0.0
dataset4,2,4,700,KNN,8,6,0.7428571428571429,0.0
dataset4,2,4,700,KNN,8,7,0.7428571428571429,0.0020132064819335938
dataset4,2,4,700,KNN,8,8,0.6857142857142857,0.0
dataset4,2,4,700,KNN,8,9,0.8142857142857143,0.002014636993408203
dataset4,2,4,700,KNN,9,0,0.8,0.0020134449005126953
dataset4,2,4,700,KNN,9,1,0.7,0.00201416015625
dataset4,2,4,700,KNN,9,2,0.7285714285714285,0.0
dataset4,2,4,700,KNN,9,3,0.6714285714285714,0.00201416015625
dataset4,2,4,700,KNN,9,4,0.7714285714285715,0.0020139217376708984
dataset4,2,4,700,KNN,9,5,0.7714285714285715,0.006705045700073242
dataset4,2,4,700,KNN,9,6,0.7428571428571429,0.002020120620727539
dataset4,2,4,700,KNN,9,7,0.9,0.002000093460083008
dataset4,2,4,700,KNN,9,8,0.7142857142857143,0.0024025440216064453
dataset4,2,4,700,KNN,9,9,0.7285714285714285,0.0019876956939697266
dataset4,2,4,700,XGBoost,0,0,0.9857142857142858,0.08461475372314453
dataset4,2,4,700,XGBoost,0,1,0.9571428571428572,0.0896005630493164
dataset4,2,4,700,XGBoost,0,2,0.9571428571428572,0.08978462219238281
dataset4,2,4,700,XGBoost,0,3,0.9428571428571428,0.08875656127929688
dataset4,2,4,700,XGBoost,0,4,0.9714285714285714,0.09946274757385254
dataset4,2,4,700,XGBoost,0,5,0.9857142857142858,0.08712911605834961
dataset4,2,4,700,XGBoost,0,6,0.9571428571428572,0.08725571632385254
dataset4,2,4,700,XGBoost,0,7,0.9714285714285714,0.0933222770690918
dataset4,2,4,700,XGBoost,0,8,0.9428571428571428,0.08618927001953125
dataset4,2,4,700,XGBoost,0,9,0.9857142857142858,0.08543252944946289
dataset4,2,4,700,XGBoost,1,0,0.9142857142857143,0.09145259857177734
dataset4,2,4,700,XGBoost,1,1,0.9571428571428572,0.07975435256958008
dataset4,2,4,700,XGBoost,1,2,0.9714285714285714,0.08121967315673828
dataset4,2,4,700,XGBoost,1,3,0.9285714285714286,0.09432101249694824
dataset4,2,4,700,XGBoost,1,4,0.9714285714285714,0.10497212409973145
dataset4,2,4,700,XGBoost,1,5,0.9714285714285714,0.08257508277893066
dataset4,2,4,700,XGBoost,1,6,0.9857142857142858,0.09116959571838379
dataset4,2,4,700,XGBoost,1,7,0.9571428571428572,0.08083152770996094
dataset4,2,4,700,XGBoost,1,8,0.9428571428571428,0.09486222267150879
dataset4,2,4,700,XGBoost,1,9,0.9571428571428572,0.10907912254333496
dataset4,2,4,700,XGBoost,2,0,0.9571428571428572,0.08330798149108887
dataset4,2,4,700,XGBoost,2,1,0.9285714285714286,0.06928396224975586
dataset4,2,4,700,XGBoost,2,2,0.9571428571428572,0.07737374305725098
dataset4,2,4,700,XGBoost,2,3,0.9714285714285714,0.06898355484008789
dataset4,2,4,700,XGBoost,2,4,0.9857142857142858,0.0730133056640625
dataset4,2,4,700,XGBoost,2,5,0.9857142857142858,0.08478522300720215
dataset4,2,4,700,XGBoost,2,6,0.9857142857142858,0.0721282958984375
dataset4,2,4,700,XGBoost,2,7,0.9571428571428572,0.06699466705322266
dataset4,2,4,700,XGBoost,2,8,0.9714285714285714,0.06526732444763184
dataset4,2,4,700,XGBoost,2,9,0.9571428571428572,0.08414459228515625
dataset4,2,4,700,XGBoost,3,0,0.9571428571428572,0.06953597068786621
dataset4,2,4,700,XGBoost,3,1,1.0,0.09158158302307129
dataset4,2,4,700,XGBoost,3,2,0.9857142857142858,0.0787804126739502
dataset4,2,4,700,XGBoost,3,3,0.9857142857142858,0.07842445373535156
dataset4,2,4,700,XGBoost,3,4,0.9857142857142858,0.09694194793701172
dataset4,2,4,700,XGBoost,3,5,0.9571428571428572,0.08723735809326172
dataset4,2,4,700,XGBoost,3,6,0.9428571428571428,0.0850677490234375
dataset4,2,4,700,XGBoost,3,7,0.9142857142857143,0.08811450004577637
dataset4,2,4,700,XGBoost,3,8,0.9571428571428572,0.07442355155944824
dataset4,2,4,700,XGBoost,3,9,0.9285714285714286,0.06912016868591309
dataset4,2,4,700,XGBoost,4,0,0.9714285714285714,0.08289718627929688
dataset4,2,4,700,XGBoost,4,1,0.9714285714285714,0.0725395679473877
dataset4,2,4,700,XGBoost,4,2,0.9857142857142858,0.07111740112304688
dataset4,2,4,700,XGBoost,4,3,0.9857142857142858,0.09874463081359863
dataset4,2,4,700,XGBoost,4,4,0.9571428571428572,0.08427262306213379
dataset4,2,4,700,XGBoost,4,5,0.9857142857142858,0.08612322807312012
dataset4,2,4,700,XGBoost,4,6,0.9857142857142858,0.09924530982971191
dataset4,2,4,700,XGBoost,4,7,0.8714285714285714,0.07607460021972656
dataset4,2,4,700,XGBoost,4,8,0.9571428571428572,0.07516860961914062
dataset4,2,4,700,XGBoost,4,9,1.0,0.07804369926452637
dataset4,2,4,700,XGBoost,5,0,0.9428571428571428,0.08165574073791504
dataset4,2,4,700,XGBoost,5,1,0.9571428571428572,0.07843327522277832
dataset4,2,4,700,XGBoost,5,2,0.9857142857142858,0.09488844871520996
dataset4,2,4,700,XGBoost,5,3,0.9142857142857143,0.07442188262939453
dataset4,2,4,700,XGBoost,5,4,0.9285714285714286,0.0755460262298584
dataset4,2,4,700,XGBoost,5,5,1.0,0.10650897026062012
dataset4,2,4,700,XGBoost,5,6,0.9285714285714286,0.1039574146270752
dataset4,2,4,700,XGBoost,5,7,0.9714285714285714,0.0765225887298584
dataset4,2,4,700,XGBoost,5,8,0.9714285714285714,0.08848834037780762
dataset4,2,4,700,XGBoost,5,9,0.9428571428571428,0.07755637168884277
dataset4,2,4,700,XGBoost,6,0,0.9714285714285714,0.07324624061584473
dataset4,2,4,700,XGBoost,6,1,0.9857142857142858,0.09795999526977539
dataset4,2,4,700,XGBoost,6,2,0.9714285714285714,0.07357025146484375
dataset4,2,4,700,XGBoost,6,3,0.9571428571428572,0.07502007484436035
dataset4,2,4,700,XGBoost,6,4,0.9285714285714286,0.08401679992675781
dataset4,2,4,700,XGBoost,6,5,0.9714285714285714,0.07147455215454102
dataset4,2,4,700,XGBoost,6,6,0.9714285714285714,0.10856485366821289
dataset4,2,4,700,XGBoost,6,7,0.9857142857142858,0.10022449493408203
dataset4,2,4,700,XGBoost,6,8,0.9714285714285714,0.08749032020568848
dataset4,2,4,700,XGBoost,6,9,0.9428571428571428,0.08127164840698242
dataset4,2,4,700,XGBoost,7,0,0.9285714285714286,0.08623099327087402
dataset4,2,4,700,XGBoost,7,1,1.0,0.08542060852050781
dataset4,2,4,700,XGBoost,7,2,1.0,0.10092449188232422
dataset4,2,4,700,XGBoost,7,3,0.9428571428571428,0.0865030288696289
dataset4,2,4,700,XGBoost,7,4,0.9571428571428572,0.07795548439025879
dataset4,2,4,700,XGBoost,7,5,0.9571428571428572,0.07054519653320312
