Unnamed: 0,dataset,n_classes,n_features,n_samples,classifier,mc,test_fold,acc,exec_time
5,dataset1,2,2.000000,400,sdsa_knn,0,5,0.950000,0.079306
6,dataset1,2,2.000000,400,sdsa_knn,0,6,0.925000,0.070279
7,dataset1,2,2.000000,400,sdsa_knn,0,7,0.875000,0.087485
8,dataset1,2,2.000000,400,sdsa_knn,0,8,0.925000,0.069108
9,dataset1,2,2.000000,400,sdsa_knn,0,9,0.850000,0.087000
0,dataset4,2,2.000000,700,sdsa_knn,5,0,0.757143,0.489529
1,dataset4,2,2.000000,700,sdsa_knn,5,1,0.614286,0.486533
2,dataset4,2,2.000000,700,sdsa_knn,5,2,0.685714,0.452958
3,dataset4,2,2.000000,700,sdsa_knn,5,3,0.771429,0.509527
4,dataset4,2,2.000000,700,sdsa_knn,5,4,0.614286,0.481766
5,dataset4,2,2.000000,700,sdsa_knn,5,5,0.771429,0.527654
6,dataset4,2,2.000000,700,sdsa_knn,5,6,0.742857,0.609794
7,dataset4,2,2.000000,700,sdsa_knn,5,7,0.714286,0.467837
8,dataset4,2,2.000000,700,sdsa_knn,5,8,0.657143,0.460289
9,dataset4,2,2.000000,700,sdsa_knn,5,9,0.700000,0.448893
0,dataset1,2,2.000000,400,sdsa_knn,3,0,0.850000,0.101481
1,dataset1,2,2.000000,400,sdsa_knn,3,1,0.975000,0.080053
2,dataset1,2,2.000000,400,sdsa_knn,3,2,0.900000,0.076762
3,dataset1,2,2.000000,400,sdsa_knn,3,3,0.950000,0.093842
4,dataset1,2,2.000000,400,sdsa_knn,3,4,0.975000,0.077144
5,dataset1,2,2.000000,400,sdsa_knn,3,5,0.900000,0.083025
6,dataset1,2,2.000000,400,sdsa_knn,3,6,1.000000,0.072474
7,dataset1,2,2.000000,400,sdsa_knn,3,7,0.900000,0.078747
8,dataset1,2,2.000000,400,sdsa_knn,3,8,0.875000,0.070379
9,dataset1,2,2.000000,400,sdsa_knn,3,9,0.900000,0.074924
0,climates,10,16.000000,1415,sdsa_knn,6,0,0.732394,2.856217
1,climates,10,16.000000,1415,sdsa_knn,6,1,0.711268,2.408271
2,climates,10,16.000000,1415,sdsa_knn,6,2,0.718310,2.605822
3,climates,10,16.000000,1415,sdsa_knn,6,3,0.746479,2.263781
4,climates,10,16.000000,1415,sdsa_knn,6,4,0.788732,2.308003
5,climates,10,16.000000,1415,sdsa_knn,6,5,0.666667,2.144624
6,climates,10,16.000000,1415,sdsa_knn,6,6,0.680851,2.480512
7,climates,10,16.000000,1415,sdsa_knn,6,7,0.751773,2.491494
8,climates,10,16.000000,1415,sdsa_knn,6,8,0.702128,3.068595
9,climates,10,16.000000,1415,sdsa_knn,6,9,0.666667,2.389038
0,dry-climates,3,16.000000,522,sdsa_knn,0,0,0.962264,0.753169
1,dry-climates,3,16.000000,522,sdsa_knn,0,1,0.886792,0.750586
2,dry-climates,3,16.000000,522,sdsa_knn,0,2,0.923077,0.742581
3,dry-climates,3,16.000000,522,sdsa_knn,0,3,1.000000,0.758966
4,dry-climates,3,16.000000,522,sdsa_knn,0,4,0.961538,0.728437
5,dry-climates,3,16.000000,522,sdsa_knn,0,5,0.942308,0.716514
6,dry-climates,3,16.000000,522,sdsa_knn,0,6,0.942308,0.750205
7,dry-climates,3,16.000000,522,sdsa_knn,0,7,0.923077,0.744641
8,dry-climates,3,16.000000,522,sdsa_knn,0,8,0.961538,0.744371
9,dry-climates,3,16.000000,522,sdsa_knn,0,9,0.903846,0.744892
0,climates,10,16.000000,1415,sdsa_knn,3,0,0.697183,2.237623
1,climates,10,16.000000,1415,sdsa_knn,3,1,0.704225,2.274268
2,climates,10,16.000000,1415,sdsa_knn,3,2,0.697183,2.110366
3,climates,10,16.000000,1415,sdsa_knn,3,3,0.760563,1.945867
4,climates,10,16.000000,1415,sdsa_knn,3,4,0.753521,2.885872
5,climates,10,16.000000,1415,sdsa_knn,3,5,0.716312,2.319108
6,climates,10,16.000000,1415,sdsa_knn,3,6,0.680851,2.839475
7,climates,10,16.000000,1415,sdsa_knn,3,7,0.737589,2.480929
8,climates,10,16.000000,1415,sdsa_knn,3,8,0.709220,2.165648
9,climates,10,16.000000,1415,sdsa_knn,3,9,0.730496,2.101923
0,climates,10,16.000000,1415,sdsa_knn,1,0,0.697183,2.341423
1,climates,10,16.000000,1415,sdsa_knn,1,1,0.711268,2.266609
2,climates,10,16.000000,1415,sdsa_knn,1,2,0.654930,2.091199
3,climates,10,16.000000,1415,sdsa_knn,1,3,0.704225,1.961808
4,climates,10,16.000000,1415,sdsa_knn,1,4,0.704225,2.852072
5,climates,10,16.000000,1415,sdsa_knn,1,5,0.730496,2.279814
6,climates,10,16.000000,1415,sdsa_knn,1,6,0.723404,2.815724
7,climates,10,16.000000,1415,sdsa_knn,1,7,0.744681,2.415050
8,climates,10,16.000000,1415,sdsa_knn,1,8,0.787234,2.165648
9,climates,10,16.000000,1415,sdsa_knn,1,9,0.723404,2.114040
0,dataset3,2,3.000000,700,sdsa_knn,2,0,0.928571,0.487807
1,dataset3,2,3.000000,700,sdsa_knn,2,1,0.928571,0.483740
2,dataset3,2,3.000000,700,sdsa_knn,2,2,0.942857,0.485407
3,dataset3,2,3.000000,700,sdsa_knn,2,3,0.957143,0.465553
4,dataset3,2,3.000000,700,sdsa_knn,2,4,0.900000,0.466645
5,dataset3,2,3.000000,700,sdsa_knn,2,5,0.942857,0.472722
6,dataset3,2,3.000000,700,sdsa_knn,2,6,0.957143,0.494565
7,dataset3,2,3.000000,700,sdsa_knn,2,7,0.957143,0.507628
8,dataset3,2,3.000000,700,sdsa_knn,2,8,0.957143,0.485224
9,dataset3,2,3.000000,700,sdsa_knn,2,9,0.971429,0.484377
0,climates,10,16.000000,1415,sdsa_knn,5,0,0.690141,3.105834
1,climates,10,16.000000,1415,sdsa_knn,5,1,0.725352,2.486956
2,climates,10,16.000000,1415,sdsa_knn,5,2,0.718310,2.384402
3,climates,10,16.000000,1415,sdsa_knn,5,3,0.704225,2.220579
4,climates,10,16.000000,1415,sdsa_knn,5,4,0.753521,2.396295
5,climates,10,16.000000,1415,sdsa_knn,5,5,0.695035,2.266827
6,climates,10,16.000000,1415,sdsa_knn,5,6,0.695035,2.114913
7,climates,10,16.000000,1415,sdsa_knn,5,7,0.695035,2.575435
8,climates,10,16.000000,1415,sdsa_knn,5,8,0.744681,2.075607
9,climates,10,16.000000,1415,sdsa_knn,5,9,0.758865,2.169246
0,mushroom,2,3.000000,154,sdsa_knn,2,0,0.687500,0.100548
1,mushroom,2,3.000000,154,sdsa_knn,2,1,0.750000,0.099445
2,mushroom,2,3.000000,154,sdsa_knn,2,2,0.687500,0.088952
3,mushroom,2,3.000000,154,sdsa_knn,2,3,0.687500,0.090068
4,mushroom,2,3.000000,154,sdsa_knn,2,4,0.666667,0.090502
5,mushroom,2,3.000000,154,sdsa_knn,2,5,0.666667,0.087861
6,mushroom,2,3.000000,154,sdsa_knn,2,6,0.733333,0.081847
7,mushroom,2,3.000000,154,sdsa_knn,2,7,0.600000,0.082971
8,mushroom,2,3.000000,154,sdsa_knn,2,8,0.733333,0.082089
9,mushroom,2,3.000000,154,sdsa_knn,2,9,0.666667,0.086755
0,dataset1,2,2.000000,400,sdsa_knn,8,0,0.950000,0.070082
1,dataset1,2,2.000000,400,sdsa_knn,8,1,0.875000,0.072759
2,dataset1,2,2.000000,400,sdsa_knn,8,2,0.925000,0.070165
3,dataset1,2,2.000000,400,sdsa_knn,8,3,0.750000,0.072108
4,dataset1,2,2.000000,400,sdsa_knn,8,4,0.900000,0.065189
5,dataset1,2,2.000000,400,sdsa_knn,8,5,0.950000,0.069708
6,dataset1,2,2.000000,400,sdsa_knn,8,6,0.875000,0.066655
7,dataset1,2,2.000000,400,sdsa_knn,8,7,0.975000,0.066676
8,dataset1,2,2.000000,400,sdsa_knn,8,8,0.900000,0.069755
9,dataset1,2,2.000000,400,sdsa_knn,8,9,0.900000,0.066516
0,mushroom,2,3.000000,154,sdsa_knn,7,0,0.750000,0.092664
1,mushroom,2,3.000000,154,sdsa_knn,7,1,0.625000,0.090591
2,mushroom,2,3.000000,154,sdsa_knn,7,2,0.625000,0.102497
3,mushroom,2,3.000000,154,sdsa_knn,7,3,0.750000,0.090500
4,mushroom,2,3.000000,154,sdsa_knn,7,4,0.600000,0.131069
5,mushroom,2,3.000000,154,sdsa_knn,7,5,0.800000,0.136651
6,mushroom,2,3.000000,154,sdsa_knn,7,6,0.400000,0.105417
7,mushroom,2,3.000000,154,sdsa_knn,7,7,0.800000,0.098859
8,mushroom,2,3.000000,154,sdsa_knn,7,8,0.733333,0.099174
9,mushroom,2,3.000000,154,sdsa_knn,7,9,0.733333,0.101465
0,dataset2,2,2.000000,700,sdsa_knn,2,0,0.942857,0.487758
1,dataset2,2,2.000000,700,sdsa_knn,2,1,0.957143,0.473271
2,dataset2,2,2.000000,700,sdsa_knn,2,2,0.957143,0.472125
3,dataset2,2,2.000000,700,sdsa_knn,2,3,0.942857,0.473467
4,dataset2,2,2.000000,700,sdsa_knn,2,4,0.942857,0.491355
5,dataset2,2,2.000000,700,sdsa_knn,2,5,0.971429,0.485870
6,dataset2,2,2.000000,700,sdsa_knn,2,6,0.885714,0.496227
7,dataset2,2,2.000000,700,sdsa_knn,2,7,0.957143,0.494343
8,dataset2,2,2.000000,700,sdsa_knn,2,8,0.900000,0.499977
9,dataset2,2,2.000000,700,sdsa_knn,2,9,0.928571,0.496267
0,dry-climates,3,16.000000,522,sdsa_knn,3,0,0.962264,0.804801
1,dry-climates,3,16.000000,522,sdsa_knn,3,1,0.943396,0.881079
2,dry-climates,3,16.000000,522,sdsa_knn,3,2,0.980769,0.897248
3,dry-climates,3,16.000000,522,sdsa_knn,3,3,1.000000,0.775848
4,dry-climates,3,16.000000,522,sdsa_knn,3,4,0.923077,0.743288
5,dry-climates,3,16.000000,522,sdsa_knn,3,5,0.903846,0.747798
6,dry-climates,3,16.000000,522,sdsa_knn,3,6,0.961538,0.725312
7,dry-climates,3,16.000000,522,sdsa_knn,3,7,0.903846,0.748553
8,dry-climates,3,16.000000,522,sdsa_knn,3,8,0.903846,0.750966
9,dry-climates,3,16.000000,522,sdsa_knn,3,9,0.961538,0.756238
0,dataset3,2,3.000000,700,ivabc,4,0,0.985714,172.706450
1,dataset3,2,3.000000,700,ivabc,4,1,0.985714,85.053799
2,dataset3,2,3.000000,700,ivabc,4,2,0.985714,62.573935
3,dataset3,2,3.000000,700,ivabc,4,3,0.971429,87.918349
4,dataset3,2,3.000000,700,ivabc,4,4,0.957143,52.452052
5,dataset3,2,3.000000,700,ivabc,4,5,0.985714,30.622712
6,dataset3,2,3.000000,700,ivabc,4,6,0.957143,46.275202
7,dataset3,2,3.000000,700,ivabc,4,7,0.985714,38.532755
8,dataset3,2,3.000000,700,ivabc,4,8,0.985714,25.137992
9,dataset3,2,3.000000,700,ivabc,4,9,0.957143,37.142017
0,mushroom,2,3.000000,154,ivabc,0,0,0.625000,8.847028
1,mushroom,2,3.000000,154,ivabc,0,1,0.750000,9.947258
2,mushroom,2,3.000000,154,ivabc,0,2,0.750000,17.611795
3,mushroom,2,3.000000,154,ivabc,0,3,0.750000,13.150244
4,mushroom,2,3.000000,154,ivabc,0,4,0.733333,18.691275
5,mushroom,2,3.000000,154,ivabc,0,5,0.666667,16.906385
6,mushroom,2,3.000000,154,ivabc,0,6,0.733333,10.630899
7,mushroom,2,3.000000,154,ivabc,0,7,0.666667,19.772644
8,mushroom,2,3.000000,154,ivabc,0,8,0.733333,27.322261
9,mushroom,2,3.000000,154,ivabc,0,9,0.733333,17.273322
0,european-climates,2,16.000000,324,ivabc,4,0,0.939394,157.988948
1,european-climates,2,16.000000,324,ivabc,4,1,0.969697,189.607489
2,european-climates,2,16.000000,324,ivabc,4,2,0.969697,185.720640
3,european-climates,2,16.000000,324,ivabc,4,3,0.909091,132.054157
4,european-climates,2,16.000000,324,ivabc,4,4,0.937500,196.502005
5,european-climates,2,16.000000,324,ivabc,4,5,0.906250,352.309308
6,european-climates,2,16.000000,324,ivabc,4,6,1.000000,171.884655
7,european-climates,2,16.000000,324,ivabc,4,7,0.937500,133.795700
8,european-climates,2,16.000000,324,ivabc,4,8,1.000000,206.551935
9,european-climates,2,16.000000,324,ivabc,4,9,0.968750,234.573569
0,mushroom,2,3.000000,154,ivabc,4,0,0.750000,27.109845
1,mushroom,2,3.000000,154,ivabc,4,1,0.750000,9.325734
2,mushroom,2,3.000000,154,ivabc,4,2,0.750000,17.834984
3,mushroom,2,3.000000,154,ivabc,4,3,0.750000,30.409156
4,mushroom,2,3.000000,154,ivabc,4,4,0.733333,19.786725
5,mushroom,2,3.000000,154,ivabc,4,5,0.600000,33.805434
6,mushroom,2,3.000000,154,ivabc,4,6,0.733333,29.663462
7,mushroom,2,3.000000,154,ivabc,4,7,0.733333,17.563266
8,mushroom,2,3.000000,154,ivabc,4,8,0.733333,14.352551
9,mushroom,2,3.000000,154,ivabc,4,9,0.733333,11.813431
0,dataset2,2,2.000000,700,ivabc,4,0,0.928571,75.775556
1,dataset2,2,2.000000,700,ivabc,4,1,0.957143,80.362884
2,dataset2,2,2.000000,700,ivabc,4,2,0.914286,134.368546
3,dataset2,2,2.000000,700,ivabc,4,3,0.957143,92.215691
4,dataset2,2,2.000000,700,ivabc,4,4,0.942857,67.301073
5,dataset2,2,2.000000,700,ivabc,4,5,0.985714,96.139106
6,dataset2,2,2.000000,700,ivabc,4,6,0.942857,40.486467
7,dataset2,2,2.000000,700,ivabc,4,7,0.971429,39.901839
8,dataset2,2,2.000000,700,ivabc,4,8,0.957143,28.224798
9,dataset2,2,2.000000,700,ivabc,4,9,0.928571,31.287179
0,dataset1,2,2.000000,400,ivabc,7,0,1.000000,43.378320
1,dataset1,2,2.000000,400,ivabc,7,1,1.000000,18.535002
2,dataset1,2,2.000000,400,ivabc,7,2,1.000000,19.798772
3,dataset1,2,2.000000,400,ivabc,7,3,1.000000,37.135979
4,dataset1,2,2.000000,400,ivabc,7,4,0.950000,18.457235
5,dataset1,2,2.000000,400,ivabc,7,5,1.000000,16.326336
6,dataset1,2,2.000000,400,ivabc,7,6,1.000000,23.796713
7,dataset1,2,2.000000,400,ivabc,7,7,1.000000,19.937865
8,dataset1,2,2.000000,400,ivabc,7,8,1.000000,11.794518
9,dataset1,2,2.000000,400,ivabc,7,9,1.000000,13.793323
0,european-climates,2,16.000000,324,ivabc,9,0,0.939394,426.592133
1,european-climates,2,16.000000,324,ivabc,9,1,1.000000,272.219064
2,european-climates,2,16.000000,324,ivabc,9,2,0.969697,192.719222
3,european-climates,2,16.000000,324,ivabc,9,3,0.939394,169.236087
4,european-climates,2,16.000000,324,ivabc,9,4,0.968750,58.696417
5,european-climates,2,16.000000,324,ivabc,9,5,0.968750,151.351447
6,european-climates,2,16.000000,324,ivabc,9,6,1.000000,50.464404
7,european-climates,2,16.000000,324,ivabc,9,7,0.968750,46.181270
8,european-climates,2,16.000000,324,ivabc,9,8,1.000000,69.405194
9,european-climates,2,16.000000,324,ivabc,9,9,0.875000,45.799439
0,mushroom,2,3.000000,154,ivabc,5,0,0.750000,10.952285
1,mushroom,2,3.000000,154,ivabc,5,1,0.750000,22.572424
2,mushroom,2,3.000000,154,ivabc,5,2,0.750000,18.642493
3,mushroom,2,3.000000,154,ivabc,5,3,0.750000,19.075671
4,mushroom,2,3.000000,154,ivabc,5,4,0.400000,12.620052
5,mushroom,2,3.000000,154,ivabc,5,5,0.733333,18.584725
6,mushroom,2,3.000000,154,ivabc,5,6,0.733333,18.497443
7,mushroom,2,3.000000,154,ivabc,5,7,0.733333,23.758658
8,mushroom,2,3.000000,154,ivabc,5,8,0.733333,12.080888
9,mushroom,2,3.000000,154,ivabc,5,9,0.733333,16.909591
0,dry-climates,3,16.000000,522,ivabc,4,0,0.943396,335.771894
1,dry-climates,3,16.000000,522,ivabc,4,1,0.886792,616.101388
2,dry-climates,3,16.000000,522,ivabc,4,2,0.923077,338.468742
3,dry-climates,3,16.000000,522,ivabc,4,3,0.865385,377.126806
4,dry-climates,3,16.000000,522,ivabc,4,4,0.961538,360.424023
5,dry-climates,3,16.000000,522,ivabc,4,5,0.961538,630.319737
6,dry-climates,3,16.000000,522,ivabc,4,6,0.942308,575.749622
7,dry-climates,3,16.000000,522,ivabc,4,7,0.942308,497.966398
8,dry-climates,3,16.000000,522,ivabc,4,8,0.903846,303.599831
9,dry-climates,3,16.000000,522,ivabc,4,9,0.961538,645.918964
0,dry-climates,3,16.000000,522,ivabc,6,0,0.962264,402.687775
1,dry-climates,3,16.000000,522,ivabc,6,1,0.924528,456.624273
2,dry-climates,3,16.000000,522,ivabc,6,2,0.903846,378.159723
3,dry-climates,3,16.000000,522,ivabc,6,3,0.942308,801.165847
4,dry-climates,3,16.000000,522,ivabc,6,4,0.980769,699.609300
5,dry-climates,3,16.000000,522,ivabc,6,5,0.903846,831.037016
6,dry-climates,3,16.000000,522,ivabc,6,6,0.942308,650.908573
7,dry-climates,3,16.000000,522,ivabc,6,7,0.942308,356.663986
8,dry-climates,3,16.000000,522,ivabc,6,8,0.961538,581.935466
9,dry-climates,3,16.000000,522,ivabc,6,9,0.980769,641.803445
0,dataset2,2,2.000000,700,ivabc,0,0,0.971429,73.280300
1,dataset2,2,2.000000,700,ivabc,0,1,0.971429,55.115012
2,dataset2,2,2.000000,700,ivabc,0,2,0.971429,28.355963
3,dataset2,2,2.000000,700,ivabc,0,3,0.942857,49.721117
4,dataset2,2,2.000000,700,ivabc,0,4,0.957143,44.714588
5,dataset2,2,2.000000,700,ivabc,0,5,0.900000,59.787812
6,dataset2,2,2.000000,700,ivabc,0,6,0.971429,45.308394
7,dataset2,2,2.000000,700,ivabc,0,7,0.985714,35.717212
8,dataset2,2,2.000000,700,ivabc,0,8,0.957143,80.845763
9,dataset2,2,2.000000,700,ivabc,0,9,0.957143,71.276882
0,dataset2,2,2.000000,700,ivabc,1,0,0.985714,109.474393
1,dataset2,2,2.000000,700,ivabc,1,1,0.985714,81.899511
2,dataset2,2,2.000000,700,ivabc,1,2,0.957143,78.297364
3,dataset2,2,2.000000,700,ivabc,1,3,0.971429,48.785049
4,dataset2,2,2.000000,700,ivabc,1,4,0.957143,119.890592
5,dataset2,2,2.000000,700,ivabc,1,5,0.957143,65.470335
6,dataset2,2,2.000000,700,ivabc,1,6,0.885714,36.475662
7,dataset2,2,2.000000,700,ivabc,1,7,0.914286,41.402329
8,dataset2,2,2.000000,700,ivabc,1,8,0.914286,45.800648
9,dataset2,2,2.000000,700,ivabc,1,9,0.928571,21.594481
0,dataset2,2,2.000000,700,ivabc,2,0,0.957143,39.333672
1,dataset2,2,2.000000,700,ivabc,2,1,0.957143,52.781368
2,dataset2,2,2.000000,700,ivabc,2,2,0.985714,53.943269
3,dataset2,2,2.000000,700,ivabc,2,3,0.942857,33.045718
4,dataset2,2,2.000000,700,ivabc,2,4,0.942857,57.992937
5,dataset2,2,2.000000,700,ivabc,2,5,0.942857,31.291266
6,dataset2,2,2.000000,700,ivabc,2,6,0.914286,34.361016
7,dataset2,2,2.000000,700,ivabc,2,7,0.971429,90.492760
8,dataset2,2,2.000000,700,ivabc,2,8,0.942857,41.869934
9,dataset2,2,2.000000,700,ivabc,2,9,0.942857,33.257592
0,dataset2,2,2.000000,700,ivabc,3,0,0.957143,53.553260
1,dataset2,2,2.000000,700,ivabc,3,1,0.928571,59.441278
2,dataset2,2,2.000000,700,ivabc,3,2,0.900000,53.821664
3,dataset2,2,2.000000,700,ivabc,3,3,0.985714,63.490134
4,dataset2,2,2.000000,700,ivabc,3,4,0.985714,41.575203
5,dataset2,2,2.000000,700,ivabc,3,5,0.957143,29.633895
6,dataset2,2,2.000000,700,ivabc,3,6,0.957143,48.228200
7,dataset2,2,2.000000,700,ivabc,3,7,0.971429,59.543938
8,dataset2,2,2.000000,700,ivabc,3,8,0.985714,28.711304
9,dataset2,2,2.000000,700,ivabc,3,9,0.914286,47.036510
0,dataset2,2,2.000000,700,ivabc,4,0,0.928571,75.775556
1,dataset2,2,2.000000,700,ivabc,4,1,0.957143,80.362884
2,dataset2,2,2.000000,700,ivabc,4,2,0.914286,134.368546
3,dataset2,2,2.000000,700,ivabc,4,3,0.957143,92.215691
4,dataset2,2,2.000000,700,ivabc,4,4,0.942857,67.301073
5,dataset2,2,2.000000,700,ivabc,4,5,0.985714,96.139106
6,dataset2,2,2.000000,700,ivabc,4,6,0.942857,40.486467
7,dataset2,2,2.000000,700,ivabc,4,7,0.971429,39.901839
8,dataset2,2,2.000000,700,ivabc,4,8,0.957143,28.224798
9,dataset2,2,2.000000,700,ivabc,4,9,0.928571,31.287179
0,dataset2,2,2.000000,700,ivabc,5,0,0.985714,56.995175
1,dataset2,2,2.000000,700,ivabc,5,1,0.942857,47.285491
2,dataset2,2,2.000000,700,ivabc,5,2,0.971429,42.235082
3,dataset2,2,2.000000,700,ivabc,5,3,0.957143,51.709132
4,dataset2,2,2.000000,700,ivabc,5,4,0.971429,67.148376
5,dataset2,2,2.000000,700,ivabc,5,5,0.928571,79.426086
6,dataset2,2,2.000000,700,ivabc,5,6,0.957143,37.786160
7,dataset2,2,2.000000,700,ivabc,5,7,0.957143,59.418381
8,dataset2,2,2.000000,700,ivabc,5,8,0.885714,48.341819
9,dataset2,2,2.000000,700,ivabc,5,9,0.957143,72.058954
0,dataset2,2,2.000000,700,ivabc,6,0,0.942857,36.253091
1,dataset2,2,2.000000,700,ivabc,6,1,0.971429,41.243166
2,dataset2,2,2.000000,700,ivabc,6,2,0.971429,49.125466
3,dataset2,2,2.000000,700,ivabc,6,3,0.957143,113.934575
4,dataset2,2,2.000000,700,ivabc,6,4,0.957143,55.358916
5,dataset2,2,2.000000,700,ivabc,6,5,0.957143,116.263252
6,dataset2,2,2.000000,700,ivabc,6,6,0.971429,55.609291
7,dataset2,2,2.000000,700,ivabc,6,7,0.914286,42.661438
8,dataset2,2,2.000000,700,ivabc,6,8,0.928571,34.550587
9,dataset2,2,2.000000,700,ivabc,6,9,0.942857,26.400020
0,dataset2,2,2.000000,700,ivabc,7,0,0.957143,44.489969
1,dataset2,2,2.000000,700,ivabc,7,1,0.957143,60.528216
2,dataset2,2,2.000000,700,ivabc,7,2,0.928571,67.166448
3,dataset2,2,2.000000,700,ivabc,7,3,0.928571,79.609466
4,dataset2,2,2.000000,700,ivabc,7,4,0.928571,131.439260
5,dataset2,2,2.000000,700,ivabc,7,5,0.971429,54.163418
6,dataset2,2,2.000000,700,ivabc,7,6,0.942857,48.139222
7,dataset2,2,2.000000,700,ivabc,7,7,0.985714,54.115483
8,dataset2,2,2.000000,700,ivabc,7,8,0.957143,35.228312
9,dataset2,2,2.000000,700,ivabc,7,9,0.942857,54.241762
0,dataset2,2,2.000000,700,ivabc,8,0,0.942857,43.252713
1,dataset2,2,2.000000,700,ivabc,8,1,0.942857,50.803476
2,dataset2,2,2.000000,700,ivabc,8,2,0.942857,83.016677
3,dataset2,2,2.000000,700,ivabc,8,3,0.957143,31.089704
4,dataset2,2,2.000000,700,ivabc,8,4,1.000000,26.347985
5,dataset2,2,2.000000,700,ivabc,8,5,0.928571,95.620480
6,dataset2,2,2.000000,700,ivabc,8,6,0.957143,75.259760
7,dataset2,2,2.000000,700,ivabc,8,7,0.942857,68.415325
8,dataset2,2,2.000000,700,ivabc,8,8,0.942857,32.709918
9,dataset2,2,2.000000,700,ivabc,8,9,0.928571,70.619131
0,dataset2,2,2.000000,700,ivabc,9,0,0.971429,50.545413
1,dataset2,2,2.000000,700,ivabc,9,1,0.985714,71.530684
2,dataset2,2,2.000000,700,ivabc,9,2,0.942857,88.349176
3,dataset2,2,2.000000,700,ivabc,9,3,0.942857,74.904367
4,dataset2,2,2.000000,700,ivabc,9,4,0.885714,55.907132
5,dataset2,2,2.000000,700,ivabc,9,5,0.942857,29.244383
6,dataset2,2,2.000000,700,ivabc,9,6,0.971429,28.528008
7,dataset2,2,2.000000,700,ivabc,9,7,0.971429,62.676785
8,dataset2,2,2.000000,700,ivabc,9,8,0.885714,37.797499
9,dataset2,2,2.000000,700,ivabc,9,9,0.957143,49.746529
0,dataset3,2,3.000000,700,ivabc,6,0,0.971429,38.712767
1,dataset3,2,3.000000,700,ivabc,6,1,0.957143,36.313225
2,dataset3,2,3.000000,700,ivabc,6,2,1.000000,66.835151
3,dataset3,2,3.000000,700,ivabc,6,3,0.985714,34.685024
4,dataset3,2,3.000000,700,ivabc,6,4,0.985714,32.722420
5,dataset3,2,3.000000,700,ivabc,6,5,0.971429,32.055661
6,dataset3,2,3.000000,700,ivabc,6,6,0.971429,51.382143
7,dataset3,2,3.000000,700,ivabc,6,7,0.971429,32.210900
8,dataset3,2,3.000000,700,ivabc,6,8,0.928571,33.221872
9,dataset3,2,3.000000,700,ivabc,6,9,0.985714,68.602531
0,dataset3,2,3.000000,700,ivabc,9,0,1.000000,126.151819
1,dataset3,2,3.000000,700,ivabc,9,1,0.971429,35.202233
2,dataset3,2,3.000000,700,ivabc,9,2,0.985714,37.744952
3,dataset3,2,3.000000,700,ivabc,9,3,1.000000,48.086817
4,dataset3,2,3.000000,700,ivabc,9,4,1.000000,36.841689
5,dataset3,2,3.000000,700,ivabc,9,5,0.942857,41.661375
6,dataset3,2,3.000000,700,ivabc,9,6,0.985714,61.138891
7,dataset3,2,3.000000,700,ivabc,9,7,0.971429,73.101863
8,dataset3,2,3.000000,700,ivabc,9,8,0.985714,38.551836
9,dataset3,2,3.000000,700,ivabc,9,9,0.985714,78.334652
0,dataset2,2,2.000000,700,ivabc,5,0,0.985714,56.995175
1,dataset2,2,2.000000,700,ivabc,5,1,0.942857,47.285491
2,dataset2,2,2.000000,700,ivabc,5,2,0.971429,42.235082
3,dataset2,2,2.000000,700,ivabc,5,3,0.957143,51.709132
4,dataset2,2,2.000000,700,ivabc,5,4,0.971429,67.148376
5,dataset2,2,2.000000,700,ivabc,5,5,0.928571,79.426086
6,dataset2,2,2.000000,700,ivabc,5,6,0.957143,37.786160
7,dataset2,2,2.000000,700,ivabc,5,7,0.957143,59.418381
8,dataset2,2,2.000000,700,ivabc,5,8,0.885714,48.341819
9,dataset2,2,2.000000,700,ivabc,5,9,0.957143,72.058954
0,climates,10,16.000000,1415,ivabc,7,0,0.788732,3717.676451
1,climates,10,16.000000,1415,ivabc,7,1,0.866197,2547.260674
2,climates,10,16.000000,1415,ivabc,7,2,0.830986,4855.060778
3,climates,10,16.000000,1415,ivabc,7,3,0.788732,4326.795170
4,climates,10,16.000000,1415,ivabc,7,4,0.823944,32774.211816
5,climates,10,16.000000,1415,ivabc,7,5,0.872340,6515.961861
6,climates,10,16.000000,1415,ivabc,7,6,0.843972,6436.550198
7,climates,10,16.000000,1415,ivabc,7,7,0.808511,8099.762861
8,climates,10,16.000000,1415,ivabc,7,8,0.808511,1751.137685
9,climates,10,16.000000,1415,ivabc,7,9,0.794326,1674.020438
0,dataset3,2,3.000000,700,ivabc,3,0,0.971429,65.264181
1,dataset3,2,3.000000,700,ivabc,3,1,0.928571,44.404284
2,dataset3,2,3.000000,700,ivabc,3,2,1.000000,49.196084
3,dataset3,2,3.000000,700,ivabc,3,3,0.971429,70.251296
4,dataset3,2,3.000000,700,ivabc,3,4,1.000000,54.597692
5,dataset3,2,3.000000,700,ivabc,3,5,0.971429,44.319271
6,dataset3,2,3.000000,700,ivabc,3,6,0.957143,46.333800
7,dataset3,2,3.000000,700,ivabc,3,7,0.957143,64.713570
8,dataset3,2,3.000000,700,ivabc,3,8,0.957143,93.348795
9,dataset3,2,3.000000,700,ivabc,3,9,0.985714,29.577311
0,dataset2,2,2.000000,700,ivabc,6,0,0.942857,36.253091
1,dataset2,2,2.000000,700,ivabc,6,1,0.971429,41.243166
